"886", "40086"
"887", "40087"
"888", "40088"
"889", "40089"
"890", "40090"
"891", "40091"
"892", "40092"
"893", "40093"
"894", "40094"
"895", "40095"
"896", "40096"
"897", "40097"
"898", "40098"
"899", "40099"
"900", "40100"
"901", "40101"
"902", "40102"
"903", "40103"
"904", "40104"
"905", "40105"
"906", "40106"
"907", "40107"
"908", "40108"
"909", "40109"
"910", "40110"
"911", "40111"
"912", "40112"
"913", "40113"
"914", "40114"
"915", "40115"
"916", "40116"
"917", "40117"
"918", "40118"
"919", "40119"
"920", "40120"
"921", "40121"
"922", "40122"
"923", "40123"
"924", "40124"
"925", "40125"
"926", "40126"
"927", "40127"
"928", "40128"
"929", "40129"
"930", "40130"
"931", "40131"
"932", "40132"
"933", "40133"
"934", "40134"
"935", "40135"
"936", "40136"
"937", "40137"
"938", "40138"
"939", "40139"
"940", "40140"
"941", "40141"
"942", "40142"
"943", "40143"
"944", "40144"
"945", "40145"
"946", "40146"
"947", "40147"
"948", "40148"
"949", "40149"
"950", "40150"
"951", "40151"
"952", "40152"
"953", "40153"
"954", "40154"
"955", "40155"
"956", "40156"
"957", "40157"
"958", "40158"
"959", "40159"
"960", "40160"
"961", "40161"
"962", "40162"
"963", "40163"
"964", "40164"
"965", "40165"
"966", "40166"
"967", "40167"
"968", "40168"
"969", "40169"
"970", "40170"
"971", "40171"
"972", "40172"
"973", "40173"
"974", "40174"
"975", "40175"
"976", "40176"
"977", "40177"
"978", "40178"
"979", "40179"
"980", "40180"
"981", "40181"
"982", "40182"
"983", "40183"
"984", "40184"
"985", "40185"
"986", "40186"
"987", "40187"
"988", "40188"
"989", "40189"
"990", "40190"
"991", "40191"
"992", "40192"
"993", "40193"
"994", "40194"
"995", "40195"
"996", "40196"
"997", "40197"
"998", "40198"
"999", "40199"
"1000", "40200"
"1001", "40201"
"1002", "40202"
"1003", "40203"
"1004", "40204"
"1005", "40205"
"1006", "40206"
"1007", "40207"
"1008", "40208"
"1009", "40209"
"1010", "40210"
"1011", "40211"
"1012", "40212"
"1013", "40213"
"1014", "40214"
"1015", "40215"
"1016", "40216"
"1017", "40217"
"1018", "40218"
"1019", "40219"
"1020", "40220"
"1021", "40221"
"1022", "40222"
"1023", "40223"
"1024", "40224"
"1025", "40225"
"1026", "40226"
"1101", "50110"
"1102", "50120"
"1103", "50210"
"1104", "50220"
"1107", "60073"
"1108", "60074"
"1115", "60187"
"1116", "60188"
"1121", "50130"
"1122", "50140"
"1123", "50230"
"1124", "50240"
"1127", "60075"
"1128", "60076"
"1135", "60189"
"1136", "60190"
"1141", "50150"
"1142", "50160"
"1143", "50250"
"1144", "50260"
"1145", "50151"
"1146", "50161"
"1147", "60077"
"1148", "60078"
"1149", "50152"
"1150", "50162"
"1151", "50153"
"1152", "50163"
"1153", "50154"
"1154", "50164"
"1155", "60191"
"1156", "60192"
"1167", "60079"
"1168", "60080"
"1175", "60193"
"1176", "60194"
"1201", "50310"
"1202", "50320"
"1203", "60019"
"1204", "60020"
"1215", "60125"
"1216", "60126"
"1221", "50330"
"1222", "50340"
"1223", "60021"
"1224", "60022"
"1235", "60127"
"1236", "60128"
"1241", "50350"
"1242", "50351"
"1243", "60023"
"1244", "60024"
"1245", "50352"
"1246", "50353"
"1247", "50354"
"1248", "50360"
"1249", "50361"
"1250", "50362"
"1251", "50363"
"1252", "50364"
"1255", "60129"
"1256", "60130"
"1263", "60025"
"1264", "60026"
"1275", "60131"
"1276", "60132"
"1301", "50410"
"1302", "50420"
"1303", "60001"
"1304", "60002"
"1315", "60219"
"1316", "60220"
"1321", "50430"
"1322", "50440"
"1323", "60003"
"1324", "60004"
"1335", "60221"
"1336", "60222"
"1341", "50450"
"1342", "50460"
"1343", "60005"
"1344", "60006"
"1345", "50451"
"1346", "50461"
"1347", "50452"
"1348", "50462"
"1349", "50453"
"1350", "50463"
"1351", "50454"
"1352", "50464"
"1353", "50455"
"1354", "50465"
"1355", "60223"
"1356", "60224"
"1363", "60007"
"1364", "60008"
"1375", "60225"
"1376", "60226"
"1401", "50510"
"1402", "50520"
"1403", "60055"
"1404", "60056"
"1413", "60169"
"1414", "60170"
"1421", "50530"
"1422", "50540"
"1423", "60057"
"1424", "60058"
"1433", "60171"
"1434", "60172"
"1441", "50550"
"1442", "50560"
"1443", "60059"
"1444", "60060"
"1445", "50551"
"1446", "50561"
"1447", "50552"
"1448", "50562"
"1449", "50553"
"1450", "50563"
"1451", "50554"
"1452", "50564"
"1453", "60173"
"1454", "60174"
"1463", "60061"
"1464", "60062"
"1473", "60175"
"1474", "60176"
"1501", "50610"
"1502", "50620"
"1503", "60037"
"1504", "60038"
"1505", "60235"
"1506", "60236"
"1521", "50630"
"1522", "50640"
"1523", "60039"
"1524", "60040"
"1525", "60237"
"1526", "60238"
"1541", "50650"
"1542", "50660"
"1543", "60041"
"1544", "60042"
"1545", "50651"
"1546", "50661"
"1547", "50652"
"1548", "50662"
"1549", "50653"
"1550", "50663"
"1551", "50654"
"1552", "50664"
"1553", "60239"
"1554", "60240"
"1563", "60043"
"1564", "60044"
"1565", "60241"
"1566", "60242"
"1601", "50710"
"1602", "50720"
"1603", "60091"
"1604", "60092"
"1613", "60203"
"1614", "60204"
"1621", "50730"
"1622", "50740"
"1623", "60093"
"1624", "60094"
"1633", "60205"
"1634", "60206"
"1641", "50750"
"1642", "50760"
"1643", "60095"
"1644", "60096"
"1645", "50751"
"1646", "50761"
"1647", "50752"
"1648", "50762"
"1649", "50753"
"1650", "50763"
"1651", "50754"
"1652", "50764"
"1653", "60207"
"1654", "60208"
"1673", "60209"
"1674", "60210"
"1693", "60097"
"1694", "60098"
"1701", "50810"
"1702", "50820"
"1703", "60045"
"1704", "60046"
"1715", "60227"
"1716", "60228"
"1721", "50830"
"1722", "50840"
"1723", "60047"
"1724", "60048"
"1735", "60229"
"1736", "60230"
"1741", "50850"
"1742", "50860"
"1743", "60049"
"1744", "60050"
"1745", "50851"
"1746", "50861"
"1747", "50852"
"1748", "50862"
"1749", "50853"
"1750", "50863"
"1751", "50854"
"1752", "50864"
"1753", "50855"
"1754", "50865"
"1755", "60231"
"1756", "60232"
"1763", "60051"
"1764", "60052"
"1775", "60233"
"1776", "60234"
"1801", "50910"
"1802", "50920"
"1803", "51010"
"1804", "51020"
"1813", "60109"
"1814", "60110"
"1815", "60243"
"1816", "60244"
"1821", "50930"
"1822", "50940"
"1823", "51030"
"1824", "51040"
"1833", "60111"
"1834", "60112"
"1835", "60245"
"1836", "60246"
"1841", "50950"
"1842", "50960"
"1843", "51050"
"1844", "51060"
"1845", "50951"
"1846", "50961"
"1847", "50952"
"1848", "50962"
"1849", "50953"
"1850", "50963"
"1851", "50954"
"1852", "50964"
"1853", "60113"
"1854", "60114"
"1855", "60247"
"1856", "60248"
"1873", "60115"
"1874", "60116"
"1875", "60249"
"1876", "60250"
"1901", "51110"
"1902", "51120"
"1903", "60009"
"1904", "60010"
"1913", "60161"
"1914", "60162"
"1921", "51130"
"1922", "51140"
"1923", "60011"
"1924", "60012"
"1933", "60163"
"1934", "60164"
"1941", "51150"
"1942", "51160"
"1943", "60013"
"1944", "60014"
"1945", "51151"
"1946", "51161"
"1947", "51152"
"1948", "51162"
"1949", "51153"
"1950", "51163"
"1951", "51154"
"1952", "51164"
"1953", "60165"
"1954", "60166"
"1963", "60015"
"1964", "60016"
"1973", "60167"
"1974", "60168"
"2001", "51210"
"2002", "51220"
"2003", "60099"
"2004", "60100"
"2013", "60179"
"2014", "60180"
"2021", "51230"
"2022", "51240"
"2023", "60101"
"2024", "60102"
"2033", "60181"
"2034", "60182"
"2041", "51250"
"2042", "51260"
"2043", "60103"
"2044", "60104"
"2045", "51251"
"2046", "51261"
"2047", "51252"
"2048", "51262"
"2049", "51253"
"2050", "51263"
"2051", "51254"
"2052", "51264"
"2053", "60183"
"2054", "60184"
"2063", "60105"
"2064", "60106"
"2073", "60185"
"2074", "60186"
"2101", "51310"
"2102", "51320"
"2103", "60081"
"2104", "60082"
"2113", "60145"
"2114", "60146"
"2121", "51330"
"2122", "51340"
"2123", "60083"
"2124", "60084"
"2133", "60147"
"2134", "60148"
"2141", "51350"
"2142", "51360"
"2143", "60085"
"2144", "60086"
"2145", "51351"
"2146", "51361"
"2147", "51352"
"2148", "51362"
"2149", "51353"
"2150", "51363"
"2151", "51354"
"2152", "51364"
"2153", "60149"
"2154", "60150"
"2163", "60087"
"2164", "60088"
"2173", "60151"
"2174", "60152"
"2201", "51410"
"2202", "51420"
"2203", "60027"
"2204", "60028"
"2213", "60135"
"2214", "60136"
"2221", "51430"
"2222", "51440"
"2223", "60029"
"2224", "60030"
"2233", "60137"
"2234", "60138"
"2241", "51450"
"2242", "51460"
"2243", "60031"
"2244", "60032"
"2245", "51451"
"2246", "51461"
"2247", "51452"
"2248", "50162"
"2249", "51453"
"2250", "51463"
"2251", "51454"
"2252", "51464"
"2253", "60139"
"2254", "60140"
"2263", "60033"
"2264", "60034"
"2273", "60141"
"2274", "60142"
"2301", "52310"
"2302", "52320"
"2303", "60063"
"2304", "60064"
"2313", "60211"
"2314", "60212"
"2321", "52330"
"2322", "52340"
"2323", "60065"
"2324", "60066"
"2333", "60213"
"2334", "60214"
"2341", "52350"
"2342", "52360"
"2343", "60067"
"2344", "60068"
"2345", "52351"
"2346", "52361"
"2347", "52352"
"2348", "52362"
"2349", "52353"
"2350", "52363"
"2351", "52354"
"2352", "52364"
"2353", "60215"
"2354", "60216"
"2363", "60069"
"2364", "60070"
"2373", "60217"
"2374", "60218"
"2401", "52410"
"2402", "52420"
"2403", "60117"
"2404", "60118"
"2415", "60195"
"2416", "60196"
"2421", "52430"
"2422", "52440"
"2423", "60119"
"2424", "60120"
"2435", "60197"
"2436", "60198"
"2441", "52450"
"2442", "52460"
"2443", "60121"
"2444", "60122"
"2445", "52451"
"2446", "52461"
"2447", "52452"
"2448", "52462"
"2449", "52453"
"2450", "52463"
"2451", "52454"
"2452", "52464"
"2453", "52455"
"2454", "52465"
"2455", "60199"
"2456", "60200"
"2463", "60123"
"2464", "60124"
"2475", "60201"
"2476", "60202"
"3903", "51610"
"3904", "51620"
"4001", "70110"
"4002", "70120"
"4003", "70210"
"4004", "70220"
"4005", "70310"
"4006", "70320"
"4009", "70510"
"4010", "70520"
"4031", "70130"
"4032", "70140"
"4033", "70230"
"4034", "70240"
"4035", "70330"
"4036", "70340"
"4039", "70530"
"4040", "70540"
"4061", "70150"
"4062", "70160"
"4063", "70250"
"4064", "70260"
"4065", "70350"
"4066", "70360"
"4069", "70550"
"4070", "70560"
"4093", "60071"
"4094", "60072"
"4095", "60133"
"4096", "60134"
"4101", "70610"
"4102", "70620"
"4103", "70710"
"4104", "70720"
"4105", "70810"
"4106", "70820"
"4109", "71010"
"4110", "71020"
"4131", "70630"
"4132", "70640"
"4133", "70730"
"4134", "70740"
"4135", "70830"
"4136", "70840"
"4139", "71030"
"4140", "71040"
"4161", "70650"
"4162", "70660"
"4163", "70750"
"4164", "70760"
"4165", "70850"
"4166", "70860"
"4169", "71050"
"4170", "71060"
"4193", "60053"
"4194", "60054"
"4195", "70861"
"4196", "70862"
"4201", "71110"
"4202", "71120"
"4203", "71210"
"4204", "71220"
"4205", "71210"
"4206", "71220"
"4207", "60153"
"4208", "60154"
"4231", "71130"
"4232", "71140"
"4233", "71230"
"4234", "71240"
"4235", "71230"
"4236", "71240"
"4237", "60155"
"4238", "60156"
"4261", "71150"
"4262", "71160"
"4263", "71250"
"4264", "71260"
"4265", "71250"
"4266", "71260"
"4267", "60157"
"4268", "60158"
"4293", "60035"
"4294", "60036"
"4297", "60159"
"4298", "60160"
"4301", "71610"
"4302", "71620"
"4303", "71710"
"4304", "71720"
"4305", "71810"
"4306", "71820"
"4331", "71630"
"4332", "71640"
"4333", "71730"
"4334", "71740"
"4335", "71830"
"4336", "71840"
"4361", "71650"
"4362", "71660"
"4363", "71750"
"4364", "71760"
"4365", "71850"
"4366", "71860"
"4393", "60017"
"4394", "60018"
"4395", "60143"
"4396", "60144"
"4401", "72110"
"4402", "72120"
"4403", "72210"
"4404", "72220"
"4405", "72310"
"4406", "72320"
"4407", "72410"
"4408", "72420"
"4409", "72510"
"4410", "72520"
"4431", "72130"
"4432", "72140"
"4433", "72230"
"4434", "72240"
"4435", "72330"
"4436", "72340"
"4437", "72430"
"4438", "72440"
"4461", "72150"
"4462", "72160"
"4463", "72250"
"4464", "72260"
"4465", "72350"
"4466", "72360"
"4467", "72450"
"4468", "72460"
"4493", "60089"
"4494", "60090"
"4495", "60177"
"4496", "60178"
"4501", "72610"
"4502", "72620"
"4503", "72710"
"4504", "72720"
"4505", "72810"
"4506", "72820"
"4531", "72630"
"4532", "72640"
"4533", "72730"
"4534", "72740"
"4535", "72830"
"4536", "72840"
"4561", "72650"
"4562", "72660"
"4563", "72750"
"4564", "72760"
"4565", "72850"
"4566", "72860"
"4593", "60107"
"4594", "60108"
"4595", "72870"
"4596", "72880"
"4703", "40229"
"4704", "40230"
"4705", "40231"
"4706", "40232"
"4709", "40235"
"4710", "40236"
"4715", "40241"
"4716", "40242"
"4719", "40245"
"4720", "40246"
"4723", "40249"
"4724", "40250"
"4725", "40251"
"4726", "40252"
"4731", "40257"
"4732", "40258"
"4733", "40259"
"4734", "40260"
"4743", "40269"
"4744", "40270"
"4745", "40271"
"4746", "40272"
"4747", "40273"
"4748", "40274"
"4749", "40275"
"4750", "40276"
"4757", "40283"
"4758", "40284"
"4759", "40285"
"4760", "40286"
"4761", "40287"
"4762", "40288"
"4765", "40291"
"4766", "40292"
"4771", "40297"
"4772", "40298"
"4773", "40299"
"4774", "40300"
"4775", "40301"
"4776", "40302"
"4779", "40305"
"4780", "40306"
"4785", "40311"
"4786", "40312"
"4789", "40315"
"4790", "40316"
"4799", "40325"
"4800", "40326"
"4801", "40327"
"4802", "40328"
"4803", "40329"
"4804", "40330"
"4809", "40335"
"4810", "40336"
"4815", "40341"
"4816", "40342"
"4819", "40345"
"4820", "40346"
"4823", "40349"
"4824", "40350"
"4825", "40351"
"4826", "40352"
"4827", "40353"
"4828", "40354"
"4833", "40359"
"4834", "40360"
"4835", "40361"
"4836", "40362"
"4841", "40367"
"4842", "40368"
"4849", "40375"
"4850", "40376"
"4853", "40379"
"4854", "40380"
"4855", "40381"
"4856", "40382"
"4861", "40387"
"4862", "40388"
"4865", "40391"
"4866", "40392"
"4869", "40395"
"4870", "40396"
"4871", "40397"
"4872", "40398"
"4879", "40405"
"4880", "40406"
"4883", "40409"
"4884", "40410"
"4889", "40415"
"4890", "40416"
"4897", "40423"
"4898", "40424"
"4899", "40425"
"4900", "40426"
"4903", "40429"
"4904", "40430"
"5001", "1710"
"5002", "1810"
"5003", "1910"
"5004", "2010"
"5005", "20110"
"5006", "20210"
"5007", "20310"
"5008", "20410"
"5009", "20510"
"5010", "20610"
"5011", "20710"
"5012", "20810"
"5013", "20910"
"5014", "21010"
"5015", "21110"
"5016", "21210"
"5017", "21310"
"5018", "21410"
"5019", "21510"
"5020", "21610"
"5021", "21710"
"5022", "21810"
"5023", "21910"
"5024", "22010"
"5025", "22110"
"5026", "22210"
"5027", "22310"
"5028", "22410"
"5101", "0"
"5102", "0"
"5103", "0"
"5104", "0"
"5201", "0"
"5202", "0"
"5203", "0"
"5204", "0"
"5301", "0"
"5302", "0"
"5305", "0"
"5306", "0"
"5401", "0"
"5402", "0"
"5403", "0"
"5404", "0"
"5501", "0"
"5502", "0"
"5503", "0"
"5504", "0"
"5601", "0"
"5602", "0"
"5603", "0"
"5701", "0"
"5702", "0"
"5703", "0"
"5704", "0"
"6001", "3410"
"6002", "3420"
"6003", "3510"
"6004", "3520"
"6005", "3610"
"6006", "3620"
"6009", "3710"
"6010", "3720"
"6011", "3810"
"6012", "3820"
"6013", "3910"
"6014", "3920"
"6015", "4010"
"6016", "4020"
"6017", "4110"
"6018", "4120"
"6019", "4210"
"6020", "4220"
"6023", "4310"
"6024", "4320"
"6027", "4410"
"6028", "4420"
"6029", "5210"
"6030", "5220"
"6031", "4510"
"6032", "4520"
"6033", "4710"
"6034", "4720"
"6039", "4810"
"6040", "4820"
"6041", "4910"
"6042", "4920"
"6043", "30410"
"6044", "30420"
"6047", "20001"
"6048", "20002"
"6049", "5310"
"6050", "5320"
"6053", "20013"
"6054", "20014"
"6063", "20005"
"6064", "20006"
"6065", "20007"
"6066", "20008"
"6067", "20015"
"6068", "20016"
"6069", "20017"
"6070", "20018"
"6071", "20041"
"6072", "20042"
"6073", "20043"
"6074", "20044"
"6075", "20047"
"6076", "20048"
"6101", "5410"
"6102", "5420"
"6103", "5510"
"6104", "5520"
"6105", "5610"
"6106", "5620"
"6107", "5710"
"6108", "5720"
"6109", "5810"
"6110", "5820"
"6113", "5910"
"6114", "5920"
"6115", "6010"
